@RELATION Infoplasmid

@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric
@ATTRIBUTE att11 numeric
@ATTRIBUTE att12 numeric
@ATTRIBUTE att13 numeric
@ATTRIBUTE att14 numeric
@ATTRIBUTE att15 numeric
@ATTRIBUTE att16 numeric
@ATTRIBUTE att17 numeric
@ATTRIBUTE att18 numeric
@ATTRIBUTE att19 numeric
@ATTRIBUTE att20 numeric
@ATTRIBUTE att21 numeric
@ATTRIBUTE att22 numeric
@ATTRIBUTE att23 numeric
@ATTRIBUTE att24 numeric
@ATTRIBUTE att25 numeric
@ATTRIBUTE att26 numeric
@ATTRIBUTE att27 numeric
@ATTRIBUTE att28 numeric
@ATTRIBUTE att29 numeric
@ATTRIBUTE att30 numeric
@ATTRIBUTE att31 numeric
@ATTRIBUTE att32 numeric
@ATTRIBUTE att33 numeric
@ATTRIBUTE att34 numeric
@ATTRIBUTE att35 numeric
@ATTRIBUTE att36 numeric
@ATTRIBUTE att37 numeric
@ATTRIBUTE att38 numeric
@ATTRIBUTE att39 numeric
@ATTRIBUTE att40 numeric
@ATTRIBUTE att41 numeric
@ATTRIBUTE att42 numeric
@ATTRIBUTE att43 numeric
@ATTRIBUTE att44 numeric
@ATTRIBUTE att45 numeric
@ATTRIBUTE att46 numeric
@ATTRIBUTE att47 numeric
@ATTRIBUTE att48 numeric
@ATTRIBUTE att49 numeric
@ATTRIBUTE att50 numeric
@ATTRIBUTE att51 numeric
@ATTRIBUTE att52 numeric
@ATTRIBUTE att53 numeric
@ATTRIBUTE att54 numeric
@ATTRIBUTE att55 numeric
@ATTRIBUTE att56 numeric
@ATTRIBUTE att57 numeric
@ATTRIBUTE att58 numeric
@ATTRIBUTE att59 numeric
@ATTRIBUTE att60 numeric
@ATTRIBUTE att61 numeric
@ATTRIBUTE att62 numeric
@ATTRIBUTE att63 numeric
@ATTRIBUTE att64 numeric
@ATTRIBUTE att65 numeric
@ATTRIBUTE att66 numeric
@ATTRIBUTE att67 numeric
@ATTRIBUTE att68 numeric
@ATTRIBUTE att69 numeric
@ATTRIBUTE att70 numeric
@ATTRIBUTE att71 numeric
@ATTRIBUTE att72 numeric
@ATTRIBUTE att73 numeric
@ATTRIBUTE att74 numeric
@ATTRIBUTE att75 numeric
@ATTRIBUTE att76 numeric
@ATTRIBUTE att77 numeric
@ATTRIBUTE att78 numeric
@ATTRIBUTE att79 numeric
@ATTRIBUTE att80 numeric
@ATTRIBUTE att81 numeric
@ATTRIBUTE att82 numeric
@ATTRIBUTE att83 numeric
@ATTRIBUTE att84 numeric
@ATTRIBUTE att85 numeric
@ATTRIBUTE att86 numeric
@ATTRIBUTE att87 numeric
@ATTRIBUTE att88 numeric
@ATTRIBUTE att89 numeric
@ATTRIBUTE att90 numeric
@ATTRIBUTE att91 numeric
@ATTRIBUTE att92 numeric
@ATTRIBUTE att93 numeric
@ATTRIBUTE att94 numeric
@ATTRIBUTE att95 numeric
@ATTRIBUTE att96 numeric
@ATTRIBUTE att97 numeric
@ATTRIBUTE att98 numeric
@ATTRIBUTE att99 numeric
@ATTRIBUTE att100 numeric
@ATTRIBUTE att101 numeric
@ATTRIBUTE att102 numeric
@ATTRIBUTE att103 numeric
@ATTRIBUTE att104 numeric
@ATTRIBUTE att105 numeric
@ATTRIBUTE att106 numeric
@ATTRIBUTE att107 numeric
@ATTRIBUTE att108 numeric
@ATTRIBUTE att109 numeric
@ATTRIBUTE att110 numeric
@ATTRIBUTE att111 numeric
@ATTRIBUTE att112 numeric
@ATTRIBUTE att113 numeric
@ATTRIBUTE att114 numeric
@ATTRIBUTE att115 numeric
@ATTRIBUTE att116 numeric
@ATTRIBUTE att117 numeric
@ATTRIBUTE att118 numeric
@ATTRIBUTE att119 numeric
@ATTRIBUTE att120 numeric
@ATTRIBUTE att121 numeric
@ATTRIBUTE att122 numeric
@ATTRIBUTE att123 numeric
@ATTRIBUTE att124 numeric
@ATTRIBUTE att125 numeric
@ATTRIBUTE att126 numeric
@ATTRIBUTE att127 numeric
@ATTRIBUTE att128 numeric
@ATTRIBUTE att129 numeric
@ATTRIBUTE att130 numeric
@ATTRIBUTE att131 numeric
@ATTRIBUTE att132 numeric
@ATTRIBUTE class {F,P,Q,V}

@DATA
-0.130400000, -0.295400000, -0.167600000, 0.284100000, 0.094800000, -0.080700000, -0.107800000, -0.155800000, -0.247300000, -0.008800000, -0.256700000, -0.387100000, -0.198800000, 0.069100000, 0.078000000, -0.555600000, -0.614700000, 0.405200000, -0.084900000, -0.916200000, -0.989700000, 0.223100000, 46.768078868, 47.673562740, 48.137788077, 47.214820368, 46.865000777, 46.507474605, 50.772462740, 51.710935966, 47.692393829, 47.576853885, 48.235596052, 47.292756971, 46.854083208, 46.743407668, 46.621830899, 50.096192027, 50.756729373, 48.966475309, 47.905044479, 48.276475347, 48.679646394, 48.653501024, 105.351000000, 105.295000000, 105.244000000, 105.069000000, 105.403000000, 105.203000000, 104.565000000, 104.595000000, 105.483000000, 105.746000000, 104.567000000, 105.547000000, 105.675000000, 106.002000000, 105.155000000, 104.878000000, 104.383000000, 105.002000000, 105.228000000, 104.834000000, 104.868000000, 105.101000000, -17.760000000, -19.048000000, -17.149000000, -16.331000000, -15.400000000, -15.789000000, -14.918000000, -15.401000000, -18.577000000, -16.852000000, -15.846000000, -17.066000000, -13.936000000, -14.489000000, -11.997000000, -16.765000000, -13.236000000, -14.113000000, -15.580000000, -13.145000000, -14.575000000, -15.521000000, 591.662300000, 252.857200000, 617.262200000, 841.146100000, 1193.712800000, 1077.744100000, 1413.911100000, 1246.155400000, 422.708400000, 676.888000000, 964.973400000, 687.214000000, 2131.571600000, 1775.060000000, 4874.123500000, 885.310400000, 2731.406000000, 2152.349500000, 1148.694100000, 2792.788500000, 1961.334000000, 1302.083800000, 62.570000000, 68.330000000, 59.080000000, 50.770000000, 48.880000000, 48.000000000, 51.060000000, 56.340000000, 66.520000000, 61.580000000, 51.950000000, 61.880000000, 47.780000000, 49.110000000, 46.770000000, 59.950000000, 45.330000000, 52.740000000, 58.040000000, 47.630000000, 51.950000000, 57.570000000, P
0.155500000, -0.198300000, -0.479200000, -0.138200000, -0.584500000, -0.063500000, -0.005100000, -0.383300000, -0.338700000, -0.191200000, -0.572600000, -0.379300000, -0.195200000, -0.164000000, -0.658000000, -0.180700000, -0.228600000, 0.200200000, 0.146400000, -0.578200000, -0.678400000, 0.315500000, 48.366010706, 46.622649819, 48.629886252, 49.004313541, 49.359781256, 46.290988943, 48.655789336, 49.268715904, 50.300588971, 48.656796214, 48.018550844, 52.611391566, 49.530694048, 46.716555632, 48.988259761, 49.617883255, 50.577712065, 47.332117527, 48.297503469, 48.083372688, 48.455035143, 46.611154585, 104.486000000, 104.894000000, 104.352000000, 104.554000000, 104.307000000, 105.090000000, 105.303000000, 104.527000000, 104.696000000, 105.038000000, 105.369000000, 103.644000000, 104.623000000, 105.471000000, 104.507000000, 104.649000000, 104.658000000, 104.962000000, 105.281000000, 104.380000000, 104.378000000, 105.194000000, -14.271000000, -14.719000000, -12.479000000, -14.088000000, -11.506000000, -12.185000000, -12.784000000, -13.764000000, -15.257000000, -16.204000000, -14.986000000, -13.070000000, -12.045000000, -14.102000000, -10.906000000, -11.895000000, -13.371000000, -14.975000000, -12.769000000, -10.394000000, -10.619000000, -9.874000000, 1964.566100000, 1688.149500000, 3510.491800000, 2535.062800000, 5130.040700000, 5284.369100000, 3405.127100000, 2795.455100000, 1338.448400000, 933.521800000, 1436.990500000, 2950.032300000, 4524.914800000, 2240.509900000, 6320.503300000, 5271.094600000, 3043.145900000, 1535.121600000, 3344.362200000, 8583.113100000, 8052.693100000, 11455.669000000, 46.780000000, 47.280000000, 42.260000000, 50.320000000, 44.160000000, 45.210000000, 48.130000000, 51.700000000, 53.760000000, 55.970000000, 51.390000000, 41.510000000, 40.670000000, 51.280000000, 42.130000000, 47.030000000, 45.740000000, 46.480000000, 44.480000000, 39.810000000, 37.720000000, 37.560000000, Q
-0.570400000, 0.257000000, -0.216400000, -0.670800000, -0.285100000, -0.937300000, -0.713800000, -0.643400000, -0.350400000, -0.272300000, -0.330900000, -1.232700000, -0.730000000, -0.372700000, -0.651300000, -0.525800000, -0.158200000, -0.771000000, -0.695500000, -0.792200000, -0.338000000, -0.163700000, 47.668503671, 46.794924931, 47.743159442, 47.711805775, 46.911159940, 47.180393561, 46.790805503, 47.586140706, 48.261617619, 47.555842250, 47.612391157, 50.381912155, 48.617367522, 47.752843480, 48.380642704, 49.245259179, 48.747397876, 49.008095167, 48.051188794, 47.179546749, 48.715770401, 49.176633913, 104.716000000, 105.135000000, 104.908000000, 104.629000000, 104.690000000, 104.355000000, 104.675000000, 104.467000000, 104.694000000, 104.448000000, 104.381000000, 103.944000000, 104.871000000, 105.818000000, 105.172000000, 105.361000000, 105.223000000, 104.366000000, 105.478000000, 104.666000000, 104.862000000, 105.286000000, -11.862000000, -12.414000000, -13.518000000, -12.205000000, -9.774000000, -9.332000000, -9.551000000, -9.720000000, -10.658000000, -11.344000000, -12.670000000, -12.241000000, -15.230000000, -15.466000000, -14.285000000, -14.324000000, -14.384000000, -13.325000000, -13.822000000, -10.286000000, -12.177000000, -14.342000000, 5275.235400000, 3929.204500000, 2732.275100000, 4076.172900000, 10755.105900000, 13897.965000000, 13690.933000000, 12400.774300000, 8633.204300000, 6519.883800000, 3994.471100000, 4385.084600000, 1832.956200000, 1147.489100000, 1976.480400000, 1947.142500000, 1838.190000000, 2608.109600000, 2439.144700000, 8596.117200000, 4702.221100000, 2070.306200000, 46.980000000, 51.220000000, 53.650000000, 43.350000000, 38.940000000, 35.790000000, 37.160000000, 38.810000000, 38.290000000, 44.240000000, 44.270000000, 38.030000000, 56.630000000, 56.310000000, 51.750000000, 49.300000000, 49.660000000, 42.970000000, 49.500000000, 39.240000000, 44.990000000, 48.900000000, F
0.128600000, -0.625600000, -0.238800000, -0.640400000, -0.409800000, -0.678500000, -0.607700000, -0.173400000, 0.133100000, -0.543500000, -0.315900000, -0.244100000, 0.011600000, -0.316400000, -0.469800000, -0.420100000, -0.305700000, -0.334600000, -0.452500000, -0.540200000, -0.219400000, 0.011600000, 51.583783188, 47.055478544, 47.043416269, 48.790889881, 48.882725663, 51.188702348, 49.892846099, 49.045054130, 45.185121399, 45.345263233, 47.865691506, 49.204706325, 48.861605053, 46.886467838, 48.411380877, 49.769308922, 46.699596838, 48.237639598, 48.384279957, 48.313178001, 49.071764774, 49.405698411, 104.542000000, 105.274000000, 105.765000000, 104.530000000, 104.987000000, 104.013000000, 104.889000000, 104.979000000, 105.783000000, 105.592000000, 104.696000000, 104.667000000, 104.957000000, 104.879000000, 104.780000000, 104.567000000, 105.426000000, 104.857000000, 104.172000000, 104.446000000, 104.794000000, 105.244000000, -16.001000000, -14.372000000, -18.232000000, -14.573000000, -15.916000000, -14.183000000, -15.104000000, -17.138000000, -18.902000000, -17.466000000, -15.682000000, -18.879000000, -13.588000000, -15.890000000, -15.536000000, -15.930000000, -16.216000000, -13.347000000, -15.937000000, -14.451000000, -12.629000000, -15.842000000, 925.697900000, 1921.967500000, 493.424900000, 1617.075800000, 1273.001200000, 1886.958700000, 1667.663200000, 692.505800000, 323.838300000, 574.976900000, 1286.649100000, 318.034400000, 2526.700300000, 1472.803600000, 1083.086300000, 1079.329000000, 926.835900000, 2674.865000000, 1150.893000000, 1676.582800000, 3559.742800000, 1528.110500000, 57.960000000, 50.370000000, 65.150000000, 48.290000000, 56.300000000, 52.830000000, 54.940000000, 60.000000000, 62.190000000, 60.480000000, 50.600000000, 67.280000000, 52.850000000, 55.050000000, 52.520000000, 55.540000000, 58.880000000, 48.340000000, 51.170000000, 52.490000000, 44.290000000, 58.030000000, Q
-0.243200000, -0.351800000, 0.335600000, -0.099800000, -0.747300000, -0.107200000, -0.071900000, -0.070400000, -0.279300000, -0.287300000, -0.348700000, -0.364200000, -0.640900000, -0.094300000, -0.257600000, -0.390000000, -0.248400000, 0.230600000, 0.447900000, 0.248900000, -0.244500000, -0.143500000, 49.294636309, 47.355341057, 46.491035301, 49.202582658, 49.118092294, 47.233871847, 45.388243665, 49.520252423, 47.506184745, 47.047948775, 48.072769991, 52.494863137, 49.655866361, 46.945697898, 47.802263628, 48.010222051, 46.744464441, 47.126908639, 46.668739596, 50.392283015, 47.269202312, 47.570203831, 104.867000000, 104.832000000, 105.128000000, 104.517000000, 103.832000000, 104.940000000, 105.590000000, 104.637000000, 105.308000000, 105.628000000, 105.062000000, 103.678000000, 104.924000000, 105.425000000, 105.468000000, 105.461000000, 105.128000000, 105.385000000, 105.397000000, 104.879000000, 105.189000000, 105.695000000, -14.675000000, -12.532000000, -16.393000000, -15.299000000, -13.858000000, -15.135000000, -15.859000000, -16.706000000, -17.855000000, -16.316000000, -14.709000000, -13.126000000, -14.316000000, -16.876000000, -13.215000000, -14.803000000, -17.581000000, -16.239000000, -13.151000000, -14.513000000, -12.293000000, -14.349000000, 1620.250300000, 3925.767900000, 1086.341400000, 1233.422900000, 2451.169500000, 1436.741800000, 1165.674700000, 770.621600000, 477.297600000, 832.030900000, 1622.190700000, 2835.607500000, 2133.070900000, 738.186200000, 2689.660800000, 1854.007500000, 618.336300000, 853.413200000, 2790.455800000, 1820.894500000, 3866.933300000, 2033.681600000, 53.710000000, 47.290000000, 57.100000000, 51.210000000, 43.220000000, 54.610000000, 57.120000000, 54.490000000, 62.990000000, 55.830000000, 47.290000000, 41.910000000, 48.750000000, 54.410000000, 45.450000000, 50.120000000, 62.760000000, 56.980000000, 48.310000000, 49.820000000, 49.180000000, 53.100000000, Q
-0.674500000, -0.685600000, -0.693800000, -0.614000000, 0.139000000, -0.563800000, 0.043800000, -0.210900000, 0.058200000, 0.130500000, 0.075400000, -0.090200000, -0.069600000, -0.599700000, -0.740400000, -0.311900000, -0.128600000, -0.608500000, -0.251800000, -0.028200000, -0.938600000, -0.481800000, 49.726692659, 50.574724524, 51.421732183, 49.711737320, 47.572010344, 46.833623728, 47.010291013, 49.474175760, 49.030686000, 47.969332422, 46.935519827, 47.205482593, 47.805137649, 49.449049285, 47.235481965, 49.892658506, 48.413683497, 47.152255459, 49.848983034, 48.491391596, 46.774361250, 47.616202233, 103.880000000, 103.714000000, 103.958000000, 104.256000000, 105.775000000, 105.201000000, 105.489000000, 104.792000000, 105.164000000, 104.489000000, 105.314000000, 105.230000000, 104.859000000, 104.482000000, 104.628000000, 104.248000000, 104.564000000, 104.493000000, 104.550000000, 104.803000000, 104.380000000, 104.752000000, -11.378000000, -13.157000000, -12.864000000, -11.515000000, -15.242000000, -13.439000000, -16.203000000, -13.043000000, -13.681000000, -13.902000000, -12.555000000, -13.407000000, -12.102000000, -11.812000000, -12.256000000, -12.354000000, -11.658000000, -9.644000000, -11.385000000, -12.261000000, -9.122000000, -9.814000000, 6184.256300000, 3013.670500000, 3538.236200000, 5880.460300000, 1533.983400000, 2581.317200000, 919.280400000, 2952.095400000, 2605.561900000, 2361.222600000, 3418.553600000, 3073.277200000, 4447.370900000, 4832.610200000, 4747.667800000, 4428.303900000, 4715.936000000, 11218.050100000, 7502.878000000, 4294.739700000, 13723.259900000, 12991.841800000, 35.980000000, 45.710000000, 47.610000000, 35.390000000, 53.570000000, 44.200000000, 50.510000000, 43.630000000, 41.590000000, 40.880000000, 43.860000000, 45.350000000, 45.480000000, 36.960000000, 40.840000000, 46.410000000, 37.440000000, 34.160000000, 37.040000000, 43.370000000, 33.660000000, 35.200000000, V
-0.624800000, 0.162900000, 0.012800000, -0.298200000, -0.218200000, -0.583700000, -0.028800000, -0.544700000, 0.206800000, -0.036400000, -0.127200000, -0.365600000, -0.411700000, -0.217900000, -0.351800000, -1.162400000, -0.535800000, 0.098100000, -0.119900000, -0.243600000, 0.026200000, 0.007200000, 48.921514566, 48.305429073, 47.196527971, 47.842980106, 49.316444730, 46.667887700, 50.097973663, 49.921862780, 48.995314150, 48.502590801, 49.497792400, 48.881599331, 50.830917824, 51.162703539, 51.107153417, 51.022550285, 49.428650385, 47.092605856, 50.819995316, 50.349445944, 46.992308447, 47.339437747, 105.281000000, 105.187000000, 105.096000000, 104.731000000, 105.036000000, 105.313000000, 104.129000000, 104.408000000, 105.081000000, 105.235000000, 104.399000000, 104.846000000, 104.622000000, 104.642000000, 104.216000000, 103.801000000, 104.749000000, 105.419000000, 104.510000000, 104.445000000, 104.902000000, 105.003000000, -13.453000000, -16.496000000, -13.701000000, -11.471000000, -13.891000000, -14.979000000, -15.028000000, -13.483000000, -16.371000000, -15.972000000, -17.064000000, -14.193000000, -12.159000000, -12.073000000, -12.368000000, -12.513000000, -13.670000000, -10.745000000, -13.230000000, -12.960000000, -14.007000000, -13.155000000, 2522.102500000, 907.869000000, 2240.211600000, 5944.957000000, 2533.561200000, 1469.627900000, 1467.386900000, 2603.676400000, 961.257800000, 928.628300000, 695.787200000, 1817.908300000, 4368.261200000, 4316.070000000, 4231.258700000, 3900.578200000, 2570.065900000, 7466.403900000, 3243.036400000, 3339.534200000, 2234.918400000, 2884.828900000, 46.820000000, 56.470000000, 48.760000000, 44.000000000, 45.490000000, 49.890000000, 47.360000000, 41.260000000, 56.140000000, 51.750000000, 53.680000000, 48.680000000, 37.090000000, 37.070000000, 41.180000000, 39.380000000, 53.350000000, 43.710000000, 40.080000000, 44.150000000, 53.300000000, 49.890000000, V
-0.046700000, -0.046300000, 0.239500000, -0.022700000, -0.177600000, -0.344700000, -0.038900000, -0.858900000, -0.468800000, -0.584200000, -0.300200000, -0.029300000, 0.004400000, 0.270900000, -0.104800000, -0.637800000, -0.110200000, -0.534400000, -0.261900000, -0.746500000, -0.508900000, -0.277800000, 48.738684379, 47.887663708, 48.313660328, 49.192355153, 47.967733251, 47.888461711, 48.837621233, 48.957231319, 46.411713435, 49.829908819, 50.338341174, 47.559518459, 46.702472909, 45.904487320, 45.557490754, 47.148656459, 48.550591853, 49.784236109, 49.061172303, 48.873444837, 50.754332628, 47.820027463, 104.783000000, 105.935000000, 104.977000000, 104.412000000, 104.988000000, 104.991000000, 104.986000000, 104.865000000, 105.741000000, 104.464000000, 104.849000000, 105.550000000, 105.061000000, 105.311000000, 106.395000000, 105.897000000, 105.135000000, 104.414000000, 104.394000000, 104.535000000, 104.634000000, 104.705000000, -14.721000000, -14.493000000, -12.786000000, -13.692000000, -13.263000000, -14.971000000, -13.103000000, -13.299000000, -15.445000000, -16.484000000, -16.217000000, -14.033000000, -13.794000000, -13.955000000, -15.900000000, -15.050000000, -13.423000000, -14.688000000, -13.865000000, -13.018000000, -13.910000000, -16.248000000, 2179.542100000, 1681.688800000, 3416.797800000, 2502.213900000, 3199.026700000, 1550.169600000, 2907.454800000, 3074.063000000, 1239.956500000, 891.580000000, 863.886700000, 2323.285300000, 2429.477700000, 2320.724100000, 1242.948700000, 1413.125900000, 2691.881700000, 1766.517200000, 2163.465500000, 3103.889100000, 2286.750100000, 1168.160800000, 54.990000000, 51.260000000, 43.660000000, 36.480000000, 48.630000000, 48.770000000, 50.220000000, 46.920000000, 51.880000000, 55.770000000, 60.020000000, 53.480000000, 45.980000000, 49.760000000, 56.390000000, 53.560000000, 51.710000000, 48.740000000, 43.870000000, 48.600000000, 47.450000000, 53.400000000, P
-0.374800000, -0.020000000, -0.067200000, -0.420400000, -0.867200000, -0.293500000, -0.147800000, -0.133300000, -0.055200000, -0.026100000, -0.392100000, -0.217700000, -0.334400000, 0.028700000, -0.334300000, -0.181100000, -0.389300000, 0.354100000, 0.223200000, 0.412300000, -0.156700000, -0.152200000, 47.789361197, 47.607658889, 47.741809580, 48.045786591, 49.538393204, 47.498877593, 47.425155243, 47.019229648, 47.200597115, 48.855213903, 52.486294307, 51.606663463, 52.051080660, 47.536285230, 46.948285255, 46.765204291, 50.109120104, 49.576314088, 48.652149892, 45.919414169, 48.360134694, 49.079956894, 104.874000000, 104.804000000, 104.913000000, 104.777000000, 104.685000000, 105.354000000, 105.332000000, 104.823000000, 105.120000000, 104.795000000, 104.071000000, 104.153000000, 104.306000000, 105.037000000, 104.843000000, 105.089000000, 104.825000000, 105.094000000, 105.141000000, 105.381000000, 105.033000000, 104.995000000, -11.961000000, -12.534000000, -14.364000000, -14.465000000, -13.037000000, -14.306000000, -13.059000000, -14.118000000, -15.744000000, -16.851000000, -13.974000000, -14.010000000, -13.299000000, -15.714000000, -11.728000000, -12.562000000, -13.432000000, -16.192000000, -14.095000000, -11.470000000, -12.064000000, -12.858000000, 4747.505800000, 3718.656700000, 2309.055600000, 1685.897700000, 3078.166700000, 2046.690700000, 3313.121500000, 2070.898000000, 1364.228400000, 720.596200000, 2025.199100000, 2156.632100000, 2843.818600000, 1205.073800000, 4611.658500000, 3807.106200000, 3149.262300000, 958.053500000, 1971.841500000, 5342.961000000, 4482.216800000, 3615.144400000, 45.760000000, 46.520000000, 45.850000000, 49.560000000, 45.990000000, 55.520000000, 43.810000000, 44.270000000, 50.980000000, 56.450000000, 47.860000000, 44.500000000, 42.910000000, 56.230000000, 43.340000000, 45.890000000, 49.330000000, 59.260000000, 48.790000000, 47.270000000, 47.270000000, 49.630000000, Q
-0.422900000, -0.156700000, -0.321500000, -0.206600000, -0.092800000, 0.075200000, -0.367300000, -0.535100000, -0.416500000, -0.398600000, -0.207100000, -0.392800000, -0.236300000, 0.436900000, -0.470400000, -0.371600000, -0.635100000, -0.591500000, -0.166600000, -0.069000000, -0.103500000, -0.401800000, 49.208147991, 47.251892229, 47.299598890, 46.392440964, 46.952636904, 48.007097157, 50.119572646, 49.623228360, 49.195656741, 48.166049448, 49.524533390, 49.669566458, 48.935359410, 47.006867801, 46.931381395, 46.992701849, 47.821290223, 49.446333292, 47.562044121, 48.668561242, 48.490762973, 49.451306760, 105.346000000, 104.938000000, 105.229000000, 105.233000000, 105.486000000, 105.521000000, 105.072000000, 104.720000000, 104.931000000, 104.753000000, 104.656000000, 104.750000000, 104.966000000, 105.386000000, 104.874000000, 105.624000000, 104.704000000, 104.776000000, 104.985000000, 105.061000000, 105.127000000, 104.695000000, -13.046000000, -12.593000000, -13.142000000, -15.818000000, -12.325000000, -12.797000000, -13.481000000, -15.098000000, -14.568000000, -11.202000000, -13.242000000, -16.462000000, -14.600000000, -12.154000000, -12.303000000, -13.473000000, -14.377000000, -14.102000000, -14.548000000, -16.310000000, -13.740000000, -13.492000000, 3368.280100000, 3547.336700000, 3323.110700000, 1193.230300000, 3707.096900000, 3405.855900000, 2790.553600000, 1643.408300000, 1698.718000000, 6004.239800000, 3934.154700000, 854.415400000, 1714.152400000, 4427.030400000, 3845.730100000, 3723.377900000, 1821.517000000, 2297.761700000, 1850.984400000, 959.362200000, 2203.077500000, 2702.706500000, 47.430000000, 43.040000000, 47.070000000, 57.630000000, 48.030000000, 49.050000000, 46.760000000, 52.540000000, 52.070000000, 45.000000000, 48.160000000, 60.460000000, 52.450000000, 44.580000000, 41.420000000, 48.510000000, 46.110000000, 49.700000000, 56.110000000, 59.060000000, 44.890000000, 43.000000000, F
-0.433800000, -0.072000000, -0.700700000, 0.182500000, -0.988600000, -0.558500000, -0.212900000, -0.655300000, -0.617100000, 0.200400000, -0.298600000, -0.535300000, 0.188600000, -0.077500000, -0.487700000, -0.367800000, -0.572100000, -1.240300000, 0.027200000, -0.495100000, -0.293300000, -0.143800000, 46.846561777, 50.220511108, 50.466616883, 49.372179555, 49.142029826, 50.588225213, 50.344795535, 49.991698694, 49.912603535, 46.459449646, 49.900698004, 51.486897772, 48.726505438, 47.366507070, 47.547486112, 47.065610963, 46.747390966, 47.539842143, 47.127102063, 47.612077563, 47.545755441, 49.075110475, 105.184000000, 104.507000000, 103.740000000, 104.681000000, 104.047000000, 104.499000000, 104.384000000, 104.625000000, 104.514000000, 104.900000000, 104.597000000, 104.395000000, 105.117000000, 105.125000000, 104.711000000, 104.991000000, 104.579000000, 104.474000000, 105.205000000, 104.502000000, 104.962000000, 104.916000000, -12.566000000, -12.803000000, -11.662000000, -14.591000000, -12.204000000, -13.550000000, -13.267000000, -10.932000000, -10.932000000, -10.764000000, -12.072000000, -12.778000000, -13.184000000, -15.386000000, -9.914000000, -12.424000000, -9.926000000, -10.200000000, -10.939000000, -9.611000000, -10.615000000, -12.979000000, 3605.819400000, 3423.263500000, 5199.659300000, 2195.673500000, 3946.672900000, 3784.216400000, 2926.353700000, 6926.903400000, 6842.684700000, 7959.847100000, 4996.341800000, 3488.358700000, 2864.484800000, 1367.916400000, 8509.665300000, 4961.655600000, 9805.882800000, 12208.531300000, 6965.572800000, 12314.512500000, 9611.498400000, 3387.251700000, 49.060000000, 38.430000000, 39.970000000, 52.720000000, 42.680000000, 48.990000000, 49.920000000, 35.220000000, 36.040000000, 40.130000000, 45.970000000, 42.190000000, 49.740000000, 51.190000000, 35.430000000, 39.770000000, 36.130000000, 36.150000000, 43.670000000, 35.730000000, 40.310000000, 46.800000000, Q
-0.515100000, -0.427100000, -0.188800000, -0.653200000, -0.643800000, 0.073500000, -0.343900000, -1.116300000, -0.048000000, -0.206500000, -0.838900000, -1.232700000, -0.730000000, -0.372700000, -0.651300000, -0.525800000, -0.158200000, -0.771000000, -0.695500000, -0.792200000, -0.338000000, -0.163700000, 50.421362436, 50.110132533, 48.521318867, 49.576591183, 47.443759346, 48.877952073, 51.231882891, 48.718850037, 49.139171832, 47.640160347, 48.892577873, 50.381912155, 48.617367522, 47.752843480, 48.380642704, 49.245259179, 48.747397876, 49.008095167, 48.051188794, 47.179546749, 48.715770401, 49.176633913, 104.948000000, 104.728000000, 104.944000000, 104.663000000, 104.190000000, 104.471000000, 104.134000000, 104.024000000, 104.876000000, 104.369000000, 103.874000000, 103.944000000, 104.871000000, 105.818000000, 105.172000000, 105.361000000, 105.223000000, 104.366000000, 105.478000000, 104.666000000, 104.862000000, 105.286000000, -16.432000000, -15.808000000, -17.790000000, -15.934000000, -9.819000000, -10.888000000, -11.640000000, -10.349000000, -11.523000000, -9.462000000, -11.895000000, -12.241000000, -15.230000000, -15.466000000, -14.285000000, -14.324000000, -14.384000000, -13.325000000, -13.822000000, -10.286000000, -12.177000000, -14.342000000, 1268.342200000, 1061.525600000, 727.580400000, 1051.035600000, 9242.780800000, 8139.455200000, 5162.494500000, 9330.719700000, 5981.021600000, 11725.097900000, 6210.543600000, 4418.294900000, 1832.956200000, 1147.489100000, 1976.480400000, 1947.142500000, 1838.190000000, 2608.109600000, 2439.144700000, 8596.117200000, 4702.221100000, 2066.023900000, 60.760000000, 58.190000000, 63.890000000, 54.820000000, 37.370000000, 37.250000000, 32.970000000, 34.520000000, 42.030000000, 35.000000000, 39.030000000, 38.030000000, 56.630000000, 56.310000000, 51.750000000, 49.300000000, 49.660000000, 42.970000000, 49.500000000, 39.240000000, 44.990000000, 48.900000000, F
